,VERSION_ID,SERIAL_NO,COLUMN_NO,COLUMN_VALUE
115,9999.0,12010016.0,2,16.0
116,9999.0,12010017.0,2,17.0
117,9999.0,12010018.0,2,18.0
118,9999.0,12010019.0,2,19.0
119,9999.0,12010020.0,2,20.0
120,9999.0,12010021.0,2,21.0
121,9999.0,12010022.0,2,22.0
122,9999.0,12010023.0,2,23.0
123,9999.0,12010024.0,2,24.0
124,9999.0,12010025.0,2,25.0
125,9999.0,12010026.0,2,26.0
126,9999.0,12010027.0,2,27.0
127,9999.0,12010028.0,2,28.0
128,9999.0,12010029.0,2,29.0
129,9999.0,12010030.0,2,30.0
130,9999.0,12010031.0,2,31.0
131,9999.0,12010032.0,2,32.0
132,9999.0,12010033.0,2,33.0
133,9999.0,13010001.0,2,1.0
134,9999.0,13010002.0,2,2.0
135,9999.0,13010003.0,2,3.0
136,9999.0,13010004.0,2,4.0
137,9999.0,13010005.0,2,5.0
138,9999.0,13010006.0,2,6.0
139,9999.0,13010007.0,2,7.0
140,9999.0,13010008.0,2,8.0
141,9999.0,13010009.0,2,9.0
142,9999.0,13010010.0,2,10.0
143,9999.0,13010011.0,2,11.0
144,9999.0,13010012.0,2,12.0
145,9999.0,13010013.0,2,13.0
146,9999.0,13010014.0,2,14.0
147,9999.0,13010015.0,2,15.0
148,9999.0,13010016.0,2,16.0
149,9999.0,13010017.0,2,17.0
150,9999.0,13010018.0,2,18.0
151,9999.0,13010019.0,2,19.0
152,9999.0,13010020.0,2,20.0
153,9999.0,13010021.0,2,21.0
154,9999.0,13010022.0,2,22.0
155,9999.0,13010023.0,2,23.0
156,9999.0,13010024.0,2,24.0
157,9999.0,13010025.0,2,25.0
158,9999.0,13010026.0,2,26.0
159,9999.0,13010027.0,2,27.0
160,9999.0,13010028.0,2,28.0
161,9999.0,13010029.0,2,29.0
162,9999.0,13010030.0,2,30.0
163,9999.0,13010031.0,2,31.0
164,9999.0,13010032.0,2,32.0
165,9999.0,13010033.0,2,33.0
166,9999.0,13010034.0,2,34.0
167,9999.0,13010035.0,2,35.0
168,9999.0,13010036.0,2,36.0
169,9999.0,13010037.0,2,37.0
170,9999.0,13010038.0,2,38.0
171,9999.0,11020001.0,2,1.0
172,9999.0,11020002.0,2,2.0
173,9999.0,11020003.0,2,3.0
174,9999.0,11020004.0,2,4.0
175,9999.0,11020005.0,2,5.0
176,9999.0,11020006.0,2,6.0
177,9999.0,11020007.0,2,7.0
178,9999.0,11020008.0,2,8.0
179,9999.0,11020009.0,2,9.0
180,9999.0,11020010.0,2,10.0
181,9999.0,11020011.0,2,11.0
182,9999.0,11020012.0,2,12.0
183,9999.0,11020013.0,2,13.0
184,9999.0,11020014.0,2,14.0
185,9999.0,11020015.0,2,15.0
186,9999.0,11020016.0,2,16.0
187,9999.0,11020017.0,2,17.0
188,9999.0,11020018.0,2,18.0
189,9999.0,11020019.0,2,19.0
190,9999.0,11020020.0,2,20.0
191,9999.0,11020021.0,2,21.0
192,9999.0,11020022.0,2,22.0
193,9999.0,11020023.0,2,23.0
194,9999.0,11020024.0,2,24.0
195,9999.0,11020025.0,2,25.0
196,9999.0,11020026.0,2,26.0
197,9999.0,11020027.0,2,27.0
198,9999.0,11020028.0,2,28.0
199,9999.0,11020029.0,2,29.0
200,9999.0,12010001.0,3,12010001.0
201,9999.0,12010002.0,3,12010002.0
202,9999.0,12010003.0,3,12010003.0
203,9999.0,12010004.0,3,12010004.0
204,9999.0,12010005.0,3,12010005.0
205,9999.0,12010006.0,3,12010006.0
206,9999.0,12010007.0,3,12010007.0
207,9999.0,12010008.0,3,12010008.0
208,9999.0,12010009.0,3,12010009.0
209,9999.0,12010010.0,3,12010010.0
210,9999.0,12010011.0,3,12010011.0
211,9999.0,12010012.0,3,12010012.0
212,9999.0,12010013.0,3,12010013.0
213,9999.0,12010014.0,3,12010014.0
214,9999.0,12010015.0,3,12010015.0
215,9999.0,12010016.0,3,12010016.0
216,9999.0,12010017.0,3,12010017.0
217,9999.0,12010018.0,3,12010018.0
218,9999.0,12010019.0,3,12010019.0
219,9999.0,12010020.0,3,12010020.0
220,9999.0,12010021.0,3,12010021.0
221,9999.0,12010022.0,3,12010022.0
222,9999.0,12010023.0,3,12010023.0
223,9999.0,12010024.0,3,12010024.0
224,9999.0,12010025.0,3,12010025.0
225,9999.0,12010026.0,3,12010026.0
226,9999.0,12010027.0,3,12010027.0
227,9999.0,12010028.0,3,12010028.0
228,9999.0,12010029.0,3,12010029.0
229,9999.0,12010030.0,3,12010030.0
230,9999.0,12010031.0,3,12010031.0
231,9999.0,12010032.0,3,12010032.0
232,9999.0,12010033.0,3,12010033.0
233,9999.0,13010001.0,3,13010001.0
234,9999.0,13010002.0,3,13010002.0
235,9999.0,13010003.0,3,13010003.0
236,9999.0,13010004.0,3,13010004.0
237,9999.0,13010005.0,3,13010005.0
238,9999.0,13010006.0,3,13010006.0
239,9999.0,13010007.0,3,13010007.0
240,9999.0,13010008.0,3,13010008.0
241,9999.0,13010009.0,3,13010009.0
242,9999.0,13010010.0,3,13010010.0
243,9999.0,13010011.0,3,13010011.0
244,9999.0,13010012.0,3,13010012.0
245,9999.0,13010013.0,3,13010013.0
246,9999.0,13010014.0,3,13010014.0
247,9999.0,13010015.0,3,13010015.0
248,9999.0,13010016.0,3,13010016.0
249,9999.0,13010017.0,3,13010017.0
250,9999.0,13010018.0,3,13010018.0
251,9999.0,13010019.0,3,13010019.0
252,9999.0,13010020.0,3,13010020.0
253,9999.0,13010021.0,3,13010021.0
254,9999.0,13010022.0,3,13010022.0
255,9999.0,13010023.0,3,13010023.0
256,9999.0,13010024.0,3,13010024.0
257,9999.0,13010025.0,3,13010025.0
258,9999.0,13010026.0,3,13010026.0
259,9999.0,13010027.0,3,13010027.0
260,9999.0,13010028.0,3,13010028.0
261,9999.0,13010029.0,3,13010029.0
262,9999.0,13010030.0,3,13010030.0
263,9999.0,13010031.0,3,13010031.0
264,9999.0,13010032.0,3,13010032.0
265,9999.0,13010033.0,3,13010033.0
266,9999.0,13010034.0,3,13010034.0
267,9999.0,13010035.0,3,13010035.0
268,9999.0,13010036.0,3,13010036.0
269,9999.0,13010037.0,3,13010037.0
270,9999.0,13010038.0,3,13010038.0
271,9999.0,11020001.0,3,11020001.0
272,9999.0,11020002.0,3,11020002.0
273,9999.0,11020003.0,3,11020003.0
274,9999.0,11020004.0,3,11020004.0
275,9999.0,11020005.0,3,11020005.0
276,9999.0,11020006.0,3,11020006.0
277,9999.0,11020007.0,3,11020007.0
278,9999.0,11020008.0,3,11020008.0
279,9999.0,11020009.0,3,11020009.0
280,9999.0,11020010.0,3,11020010.0
281,9999.0,11020011.0,3,11020011.0
282,9999.0,11020012.0,3,11020012.0
283,9999.0,11020013.0,3,11020013.0
284,9999.0,11020014.0,3,11020014.0
285,9999.0,11020015.0,3,11020015.0
286,9999.0,11020016.0,3,11020016.0
287,9999.0,11020017.0,3,11020017.0
288,9999.0,11020018.0,3,11020018.0
289,9999.0,11020019.0,3,11020019.0
290,9999.0,11020020.0,3,11020020.0
291,9999.0,11020021.0,3,11020021.0
292,9999.0,11020022.0,3,11020022.0
293,9999.0,11020023.0,3,11020023.0
294,9999.0,11020024.0,3,11020024.0
295,9999.0,11020025.0,3,11020025.0
296,9999.0,11020026.0,3,11020026.0
297,9999.0,11020027.0,3,11020027.0
298,9999.0,11020028.0,3,11020028.0
299,9999.0,11020029.0,3,11020029.0
300,9999.0,12010001.0,4,02a
301,9999.0,12010002.0,4,02a
302,9999.0,12010003.0,4,02a
303,9999.0,12010004.0,4,02a
304,9999.0,12010005.0,4,02a
305,9999.0,12010006.0,4,02a
306,9999.0,12010007.0,4,02a
307,9999.0,12010008.0,4,02a
308,9999.0,12010009.0,4,02a
309,9999.0,12010010.0,4,02a
310,9999.0,12010011.0,4,02a
311,9999.0,12010012.0,4,02a
312,9999.0,12010013.0,4,02a
313,9999.0,12010014.0,4,02a
314,9999.0,12010015.0,4,02a
315,9999.0,12010016.0,4,02a
316,9999.0,12010017.0,4,02a
317,9999.0,12010018.0,4,02a
318,9999.0,12010019.0,4,02a
319,9999.0,12010020.0,4,02a
320,9999.0,12010021.0,4,02a
321,9999.0,12010022.0,4,02a
322,9999.0,12010023.0,4,02a
323,9999.0,12010024.0,4,02a
324,9999.0,12010025.0,4,02b
325,9999.0,12010026.0,4,02b
326,9999.0,12010027.0,4,02a
327,9999.0,12010028.0,4,02a
328,9999.0,12010029.0,4,02a
329,9999.0,12010030.0,4,02a
330,9999.0,12010031.0,4,02a
331,9999.0,12010032.0,4,02a
332,9999.0,12010033.0,4,02a
333,9999.0,13010001.0,4,03a
334,9999.0,13010002.0,4,03a
335,9999.0,13010003.0,4,03a
336,9999.0,13010004.0,4,03a
337,9999.0,13010005.0,4,03a
338,9999.0,13010006.0,4,03a
339,9999.0,13010007.0,4,03a
340,9999.0,13010008.0,4,03a
341,9999.0,13010009.0,4,03a
342,9999.0,13010010.0,4,03a
343,9999.0,13010011.0,4,03a
344,9999.0,13010012.0,4,03a
345,9999.0,13010013.0,4,03a
346,9999.0,13010014.0,4,03a
347,9999.0,13010015.0,4,03a
348,9999.0,13010016.0,4,03a
349,9999.0,13010017.0,4,03a
350,9999.0,13010018.0,4,03a
351,9999.0,13010019.0,4,03a
352,9999.0,13010020.0,4,03a
353,9999.0,13010021.0,4,03a
354,9999.0,13010022.0,4,03a
355,9999.0,13010023.0,4,03b
356,9999.0,13010024.0,4,03a
357,9999.0,13010025.0,4,03a
358,9999.0,13010026.0,4,03a
359,9999.0,13010027.0,4,03a
360,9999.0,13010028.0,4,03a
361,9999.0,13010029.0,4,03b
362,9999.0,13010030.0,4,03a
363,9999.0,13010031.0,4,03b
364,9999.0,13010032.0,4,03a
365,9999.0,13010033.0,4,03b
366,9999.0,13010034.0,4,03b
367,9999.0,13010035.0,4,03a
368,9999.0,13010036.0,4,03a
369,9999.0,13010037.0,4,03a
370,9999.0,13010038.0,4,03a
371,9999.0,11020001.0,4,01a
372,9999.0,11020002.0,4,01a
373,9999.0,11020003.0,4,01a
374,9999.0,11020004.0,4,01b
375,9999.0,11020005.0,4,01a
376,9999.0,11020006.0,4,01b
377,9999.0,11020007.0,4,01a
378,9999.0,11020008.0,4,01a
379,9999.0,11020009.0,4,01a
380,9999.0,11020010.0,4,01a
381,9999.0,11020011.0,4,01a
382,9999.0,11020012.0,4,01a
383,9999.0,11020013.0,4,01a
384,9999.0,11020014.0,4,01b
385,9999.0,11020015.0,4,01a
386,9999.0,11020016.0,4,01b
387,9999.0,11020017.0,4,01a
388,9999.0,11020018.0,4,01a
389,9999.0,11020019.0,4,01a
390,9999.0,11020020.0,4,01b
391,9999.0,11020021.0,4,01b
392,9999.0,11020022.0,4,01a
393,9999.0,11020023.0,4,01a
394,9999.0,11020024.0,4,01a
395,9999.0,11020025.0,4,01a
396,9999.0,11020026.0,4,01a
397,9999.0,11020027.0,4,01a
398,9999.0,11020028.0,4,01a
399,9999.0,11020029.0,4,01a
400,9999.0,12010001.0,5,F
401,9999.0,12010002.0,5,F
402,9999.0,12010003.0,5,F
403,9999.0,12010004.0,5,F
404,9999.0,12010005.0,5,F
405,9999.0,12010006.0,5,F
406,9999.0,12010007.0,5,F
407,9999.0,12010008.0,5,F
408,9999.0,12010009.0,5,F
409,9999.0,12010010.0,5,F
410,9999.0,12010011.0,5,F
411,9999.0,12010012.0,5,F
412,9999.0,12010013.0,5,F
413,9999.0,12010014.0,5,F
414,9999.0,12010015.0,5,F
415,9999.0,12010016.0,5,F
416,9999.0,12010017.0,5,F
417,9999.0,12010018.0,5,F
418,9999.0,12010019.0,5,F
419,9999.0,12010020.0,5,F
420,9999.0,12010021.0,5,F
421,9999.0,12010022.0,5,F
422,9999.0,12010023.0,5,F
423,9999.0,12010024.0,5,F
424,9999.0,12010025.0,5,O
425,9999.0,12010026.0,5,O
426,9999.0,12010027.0,5,F
427,9999.0,12010028.0,5,F
428,9999.0,12010029.0,5,F
429,9999.0,12010030.0,5,F
430,9999.0,12010031.0,5,F
431,9999.0,12010032.0,5,F
432,9999.0,12010033.0,5,F
433,9999.0,13010001.0,5,F
434,9999.0,13010002.0,5,F
435,9999.0,13010003.0,5,F
436,9999.0,13010004.0,5,F
437,9999.0,13010005.0,5,F
438,9999.0,13010006.0,5,F
439,9999.0,13010007.0,5,F
440,9999.0,13010008.0,5,F
441,9999.0,13010009.0,5,F
442,9999.0,13010010.0,5,F
443,9999.0,13010011.0,5,F
444,9999.0,13010012.0,5,F
445,9999.0,13010013.0,5,F
446,9999.0,13010014.0,5,F
447,9999.0,13010015.0,5,F
448,9999.0,13010016.0,5,F
449,9999.0,13010017.0,5,F
450,9999.0,13010018.0,5,F
451,9999.0,13010019.0,5,F
452,9999.0,13010020.0,5,F
453,9999.0,13010021.0,5,F
454,9999.0,13010022.0,5,F
455,9999.0,13010023.0,5,O
456,9999.0,13010024.0,5,F
457,9999.0,13010025.0,5,F
458,9999.0,13010026.0,5,F
459,9999.0,13010027.0,5,F
460,9999.0,13010028.0,5,F
461,9999.0,13010029.0,5,O
462,9999.0,13010030.0,5,F
463,9999.0,13010031.0,5,O
464,9999.0,13010032.0,5,F
465,9999.0,13010033.0,5,O
466,9999.0,13010034.0,5,O
467,9999.0,13010035.0,5,F
468,9999.0,13010036.0,5,F
469,9999.0,13010037.0,5,F
470,9999.0,13010038.0,5,F
471,9999.0,11020001.0,5,F
472,9999.0,11020002.0,5,F
473,9999.0,11020003.0,5,F
474,9999.0,11020004.0,5,O
475,9999.0,11020005.0,5,F
476,9999.0,11020006.0,5,O
477,9999.0,11020007.0,5,F
478,9999.0,11020008.0,5,F
479,9999.0,11020009.0,5,F
480,9999.0,11020010.0,5,F
481,9999.0,11020011.0,5,F
482,9999.0,11020012.0,5,F
483,9999.0,11020013.0,5,F
484,9999.0,11020014.0,5,O
485,9999.0,11020015.0,5,F
486,9999.0,11020016.0,5,O
487,9999.0,11020017.0,5,F
488,9999.0,11020018.0,5,F
489,9999.0,11020019.0,5,F
490,9999.0,11020020.0,5,O
491,9999.0,11020021.0,5,O
492,9999.0,11020022.0,5,F
493,9999.0,11020023.0,5,F
494,9999.0,11020024.0,5,F
495,9999.0,11020025.0,5,F
496,9999.0,11020026.0,5,F
497,9999.0,11020027.0,5,F
498,9999.0,11020028.0,5,F
499,9999.0,11020029.0,5,F
500,9999.0,12010001.0,6,1.0
501,9999.0,12010002.0,6,1.0
502,9999.0,12010003.0,6,1.0
503,9999.0,12010004.0,6,1.0
504,9999.0,12010005.0,6,1.0
505,9999.0,12010006.0,6,1.0
506,9999.0,12010007.0,6,1.0
507,9999.0,12010008.0,6,1.0
508,9999.0,12010009.0,6,1.0
509,9999.0,12010010.0,6,1.0
510,9999.0,12010011.0,6,1.0
511,9999.0,12010012.0,6,1.0
512,9999.0,12010013.0,6,1.0
513,9999.0,12010014.0,6,1.0
514,9999.0,12010015.0,6,1.0
515,9999.0,12010016.0,6,1.0
516,9999.0,12010017.0,6,1.0
517,9999.0,12010018.0,6,1.0
518,9999.0,12010019.0,6,1.0
519,9999.0,12010020.0,6,1.0
520,9999.0,12010021.0,6,1.0
521,9999.0,12010022.0,6,1.0
522,9999.0,12010023.0,6,1.0
523,9999.0,12010024.0,6,1.0
524,9999.0,12010025.0,6,1.0
525,9999.0,12010026.0,6,1.0
526,9999.0,12010027.0,6,1.0
527,9999.0,12010028.0,6,1.0
528,9999.0,12010029.0,6,1.0
529,9999.0,12010030.0,6,1.0
530,9999.0,12010031.0,6,1.0
531,9999.0,12010032.0,6,1.0
532,9999.0,12010033.0,6,1.0
533,9999.0,13010001.0,6,1.0
534,9999.0,13010002.0,6,1.0
535,9999.0,13010003.0,6,1.0
536,9999.0,13010004.0,6,1.0
537,9999.0,13010005.0,6,1.0
538,9999.0,13010006.0,6,1.0
539,9999.0,13010007.0,6,1.0
540,9999.0,13010008.0,6,1.0
541,9999.0,13010009.0,6,1.0
542,9999.0,13010010.0,6,1.0
543,9999.0,13010011.0,6,1.0
544,9999.0,13010012.0,6,1.0
545,9999.0,13010013.0,6,1.0
546,9999.0,13010014.0,6,1.0
547,9999.0,13010015.0,6,1.0
548,9999.0,13010016.0,6,1.0
549,9999.0,13010017.0,6,1.0
550,9999.0,13010018.0,6,1.0
551,9999.0,13010019.0,6,1.0
552,9999.0,13010020.0,6,1.0
553,9999.0,13010021.0,6,1.0
554,9999.0,13010022.0,6,1.0
555,9999.0,13010023.0,6,1.0
556,9999.0,13010024.0,6,1.0
557,9999.0,13010025.0,6,1.0
558,9999.0,13010026.0,6,1.0
559,9999.0,13010027.0,6,1.0
560,9999.0,13010028.0,6,1.0
561,9999.0,13010029.0,6,1.0
562,9999.0,13010030.0,6,1.0
563,9999.0,13010031.0,6,1.0
564,9999.0,13010032.0,6,1.0
565,9999.0,13010033.0,6,1.0
566,9999.0,13010034.0,6,1.0
567,9999.0,13010035.0,6,1.0
568,9999.0,13010036.0,6,1.0
569,9999.0,13010037.0,6,1.0
570,9999.0,13010038.0,6,1.0
571,9999.0,11020001.0,6,1.0
572,9999.0,11020002.0,6,1.0
573,9999.0,11020003.0,6,1.0
574,9999.0,11020004.0,6,1.0
575,9999.0,11020005.0,6,1.0
576,9999.0,11020006.0,6,1.0
577,9999.0,11020007.0,6,1.0
578,9999.0,11020008.0,6,1.0
579,9999.0,11020009.0,6,1.0
580,9999.0,11020010.0,6,1.0
581,9999.0,11020011.0,6,1.0
582,9999.0,11020012.0,6,1.0
583,9999.0,11020013.0,6,1.0
584,9999.0,11020014.0,6,1.0
585,9999.0,11020015.0,6,1.0
586,9999.0,11020016.0,6,1.0
587,9999.0,11020017.0,6,1.0
588,9999.0,11020018.0,6,1.0
589,9999.0,11020019.0,6,1.0
590,9999.0,11020020.0,6,1.0
591,9999.0,11020021.0,6,1.0
592,9999.0,11020022.0,6,1.0
593,9999.0,11020023.0,6,1.0
594,9999.0,11020024.0,6,1.0
595,9999.0,11020025.0,6,1.0
596,9999.0,11020026.0,6,1.0
597,9999.0,11020027.0,6,1.0
598,9999.0,11020028.0,6,1.0
599,9999.0,11020029.0,6,1.0
600,9999.0,12010001.0,7,1.0
601,9999.0,12010002.0,7,1.0
602,9999.0,12010003.0,7,1.0
603,9999.0,12010004.0,7,1.0
604,9999.0,12010005.0,7,1.0
605,9999.0,12010006.0,7,1.0
606,9999.0,12010007.0,7,1.0
607,9999.0,12010008.0,7,1.0
608,9999.0,12010009.0,7,1.0
609,9999.0,12010010.0,7,1.0
610,9999.0,12010011.0,7,1.0
611,9999.0,12010012.0,7,1.0
612,9999.0,12010013.0,7,1.0
613,9999.0,12010014.0,7,1.0
614,9999.0,12010015.0,7,1.0
615,9999.0,12010016.0,7,1.0
616,9999.0,12010017.0,7,1.0
617,9999.0,12010018.0,7,1.0
618,9999.0,12010019.0,7,1.0
619,9999.0,12010020.0,7,1.0
620,9999.0,12010021.0,7,1.0
621,9999.0,12010022.0,7,1.0
622,9999.0,12010023.0,7,1.0
623,9999.0,12010024.0,7,1.0
624,9999.0,12010025.0,7,1.0
625,9999.0,12010026.0,7,1.0
626,9999.0,12010027.0,7,1.0
627,9999.0,12010028.0,7,1.0
628,9999.0,12010029.0,7,1.0
629,9999.0,12010030.0,7,1.0
630,9999.0,12010031.0,7,1.0
631,9999.0,12010032.0,7,1.0
632,9999.0,12010033.0,7,1.0
633,9999.0,13010001.0,7,1.0
634,9999.0,13010002.0,7,1.0
635,9999.0,13010003.0,7,1.0
636,9999.0,13010004.0,7,1.0
637,9999.0,13010005.0,7,1.0
638,9999.0,13010006.0,7,1.0
639,9999.0,13010007.0,7,1.0
640,9999.0,13010008.0,7,1.0
641,9999.0,13010009.0,7,1.0
642,9999.0,13010010.0,7,1.0
643,9999.0,13010011.0,7,1.0
644,9999.0,13010012.0,7,1.0
645,9999.0,13010013.0,7,1.0
646,9999.0,13010014.0,7,1.0
647,9999.0,13010015.0,7,1.0
648,9999.0,13010016.0,7,1.0
649,9999.0,13010017.0,7,1.0
650,9999.0,13010018.0,7,1.0
651,9999.0,13010019.0,7,1.0
652,9999.0,13010020.0,7,1.0
653,9999.0,13010021.0,7,1.0
654,9999.0,13010022.0,7,1.0
655,9999.0,13010023.0,7,1.0
656,9999.0,13010024.0,7,1.0
657,9999.0,13010025.0,7,1.0
658,9999.0,13010026.0,7,1.0
659,9999.0,13010027.0,7,1.0
660,9999.0,13010028.0,7,1.0
661,9999.0,13010029.0,7,1.0
662,9999.0,13010030.0,7,1.0
663,9999.0,13010031.0,7,1.0
664,9999.0,13010032.0,7,1.0
665,9999.0,13010033.0,7,1.0
666,9999.0,13010034.0,7,1.0
667,9999.0,13010035.0,7,1.0
668,9999.0,13010036.0,7,1.0
669,9999.0,13010037.0,7,1.0
670,9999.0,13010038.0,7,1.0
671,9999.0,11020001.0,7,2.0
672,9999.0,11020002.0,7,2.0
673,9999.0,11020003.0,7,2.0
674,9999.0,11020004.0,7,2.0
675,9999.0,11020005.0,7,2.0
676,9999.0,11020006.0,7,2.0
677,9999.0,11020007.0,7,2.0
678,9999.0,11020008.0,7,2.0
679,9999.0,11020009.0,7,2.0
680,9999.0,11020010.0,7,2.0
681,9999.0,11020011.0,7,2.0
682,9999.0,11020012.0,7,2.0
683,9999.0,11020013.0,7,2.0
684,9999.0,11020014.0,7,2.0
685,9999.0,11020015.0,7,2.0
686,9999.0,11020016.0,7,2.0
687,9999.0,11020017.0,7,2.0
688,9999.0,11020018.0,7,2.0
689,9999.0,11020019.0,7,2.0
690,9999.0,11020020.0,7,2.0
691,9999.0,11020021.0,7,2.0
692,9999.0,11020022.0,7,2.0
693,9999.0,11020023.0,7,2.0
694,9999.0,11020024.0,7,2.0
695,9999.0,11020025.0,7,2.0
696,9999.0,11020026.0,7,2.0
697,9999.0,11020027.0,7,2.0
698,9999.0,11020028.0,7,2.0
699,9999.0,11020029.0,7,2.0
700,9999.0,12010001.0,8,None
701,9999.0,12010002.0,8,None
702,9999.0,12010003.0,8,None
703,9999.0,12010004.0,8,None
704,9999.0,12010005.0,8,None
705,9999.0,12010006.0,8,None
706,9999.0,12010007.0,8,None
707,9999.0,12010008.0,8,None
708,9999.0,12010009.0,8,None
709,9999.0,12010010.0,8,None
710,9999.0,12010011.0,8,None
711,9999.0,12010012.0,8,None
712,9999.0,12010013.0,8,None
713,9999.0,12010014.0,8,None
714,9999.0,12010015.0,8,None
715,9999.0,12010016.0,8,None
716,9999.0,12010017.0,8,None
717,9999.0,12010018.0,8,None
718,9999.0,12010019.0,8,None
719,9999.0,12010020.0,8,None
720,9999.0,12010021.0,8,None
721,9999.0,12010022.0,8,None
722,9999.0,12010023.0,8,None
723,9999.0,12010024.0,8,None
724,9999.0,12010025.0,8,None
725,9999.0,12010026.0,8,None
726,9999.0,12010027.0,8,None
727,9999.0,12010028.0,8,None
728,9999.0,12010029.0,8,None
729,9999.0,12010030.0,8,None
730,9999.0,12010031.0,8,None
731,9999.0,12010032.0,8,None
732,9999.0,12010033.0,8,None
733,9999.0,13010001.0,8,None
734,9999.0,13010002.0,8,None
735,9999.0,13010003.0,8,None
